supplier,amount,department,account,cost_center,project_id,personnel,reference,tax_persentage,city,created_at,Test_category
supplier2,902663,department6,1,CC3,P4,EMP3,REF7,10,Lulea,2017/02/24 16:27:40,Test_category4
supplier1,97963,department6,1,CC6,P6,EMP0,REF4,25,Sundsvall,2016/01/13 08:39:54,Test_category8
supplier3,52331,department3,8,CC7,P7,EMP2,REF0,25,Lulea,2023/12/15 14:14:40,Test_category7
supplier3,631192,department6,0,CC10,P7,EMP2,REF7,0,Lindkoping,2023/12/15 08:22:28,Test_category10
supplier1,199233,department0,7,CC4,P10,EMP4,REF1,20,Norrkoping,2019/09/12 15:36:38,Test_category6
supplier10,909004,department0,10,CC4,P5,EMP8,REF10,0,Malmo,2016/05/04 14:38:48,Test_category7
supplier4,99044,department4,9,CC5,P7,EMP8,REF4,25,Malmo,2021/01/09 08:54:46,Test_category0
supplier0,690634,department1,8,CC0,P5,EMP1,REF9,25,Gothenburg,2020/03/15 12:51:47,Test_category2
supplier2,710444,department8,7,CC10,P9,EMP3,REF10,25,Sundsvall,2020/02/10 08:47:25,Test_category2
supplier3,591318,department6,1,CC0,P4,EMP2,REF4,10,Malmo,2019/10/21 09:13:04,Test_category7
supplier2,396623,department1,6,CC10,P9,EMP7,REF7,0,Vaxjo,2024/08/17 17:39:45,Test_category4
supplier0,825961,department1,10,CC9,P9,EMP4,REF4,25,Lindkoping,2018/06/15 08:22:05,Test_category6
supplier2,68127,department7,5,CC10,P4,EMP5,REF9,0,Norrkoping,2023/06/07 08:45:26,Test_category1
supplier8,180657,department2,5,CC5,P9,EMP4,REF3,10,Gothenburg,2019/01/17 17:36:45,Test_category3
supplier5,980979,department9,4,CC2,P2,EMP5,REF4,0,Uppsala,2021/08/18 11:41:23,Test_category8
supplier10,698088,department2,10,CC10,P7,EMP7,REF7,25,Vaxjo,2024/08/26 17:56:10,Test_category6
supplier6,979120,department7,1,CC8,P1,EMP7,REF5,10,Uppsala,2015/03/17 12:31:55,Test_category1
supplier10,546131,department5,8,CC7,P8,EMP9,REF8,25,Norrkoping,2017/11/08 12:59:10,Test_category1
supplier8,411354,department6,5,CC1,P0,EMP9,REF10,20,Norrkoping,2023/07/21 14:17:32,Test_category9
supplier5,395461,department9,6,CC1,P8,EMP5,REF2,0,Malmo,2021/03/07 13:01:20,Test_category10
supplier0,301832,department9,6,CC3,P7,EMP9,REF1,0,Gothenburg,2018/02/06 11:40:01,Test_category10
supplier1,330819,department4,0,CC9,P7,EMP1,REF10,0,Lindkoping,2016/01/04 08:09:28,Test_category5
supplier9,829253,department7,10,CC9,P4,EMP2,REF5,25,Gothenburg,2018/12/11 10:06:15,Test_category3
supplier7,739967,department8,1,CC10,P6,EMP0,REF4,25,Skovde,2019/02/15 12:30:48,Test_category9
supplier7,285929,department5,4,CC10,P8,EMP4,REF5,20,Malmo,2019/01/11 13:44:53,Test_category9
supplier2,334657,department6,4,CC6,P3,EMP9,REF6,20,Vaxjo,2022/11/28 16:22:37,Test_category9
supplier1,804501,department6,7,CC2,P5,EMP1,REF1,10,Vaxjo,2021/03/22 13:36:41,Test_category8
supplier0,869591,department6,4,CC7,P3,EMP8,REF1,20,Skovde,2023/10/17 11:36:51,Test_category5
supplier0,35864,department4,2,CC0,P4,EMP3,REF1,20,Gothenburg,2019/03/04 13:06:48,Test_category1
supplier8,949320,department1,4,CC9,P2,EMP3,REF6,20,Stockholm,2016/07/19 09:27:45,Test_category6
supplier9,125971,department3,8,CC3,P5,EMP7,REF1,20,Vaxjo,2018/07/03 15:15:16,Test_category0
supplier3,772255,department4,9,CC9,P5,EMP9,REF2,20,Stockholm,2018/08/21 12:09:59,Test_category4
supplier5,30388,department7,0,CC1,P1,EMP5,REF5,25,Malmo,2017/09/02 15:36:55,Test_category7
supplier5,145666,department2,7,CC1,P9,EMP7,REF6,25,Uppsala,2020/04/28 15:22:00,Test_category5
supplier4,176206,department9,5,CC0,P1,EMP3,REF6,20,Malmo,2022/11/13 17:05:04,Test_category2
supplier5,877202,department10,3,CC3,P7,EMP10,REF7,10,Norrkoping,2016/12/08 12:54:10,Test_category8
supplier10,299341,department6,0,CC3,P2,EMP5,REF9,25,Sundsvall,2022/03/22 14:42:40,Test_category5
supplier5,751811,department5,2,CC8,P0,EMP2,REF5,25,Uppsala,2024/01/01 16:38:33,Test_category5
supplier1,777293,department6,7,CC10,P8,EMP8,REF7,10,Lulea,2019/08/06 15:52:18,Test_category3
supplier0,122871,department3,8,CC0,P4,EMP7,REF4,10,Skovde,2017/03/21 08:30:26,Test_category8
supplier3,596254,department1,8,CC8,P3,EMP3,REF0,10,Norrkoping,2024/02/11 16:37:03,Test_category3
supplier1,589318,department9,6,CC9,P9,EMP8,REF4,0,Vaxjo,2022/11/21 08:12:43,Test_category2
supplier10,133370,department10,4,CC10,P10,EMP10,REF5,10,Skovde,2023/05/13 17:27:54,Test_category5
supplier5,519537,department6,0,CC0,P0,EMP9,REF7,25,Norrkoping,2018/08/20 10:51:50,Test_category7
supplier6,863021,department3,2,CC7,P9,EMP7,REF9,10,Uppsala,2018/05/18 09:05:44,Test_category7
supplier0,133357,department9,6,CC5,P1,EMP9,REF8,10,Uppsala,2022/07/20 08:22:48,Test_category7
supplier6,858081,department9,1,CC7,P2,EMP5,REF8,20,Uppsala,2022/07/25 10:59:16,Test_category5
supplier4,878636,department10,2,CC5,P7,EMP2,REF3,10,Lulea,2024/08/27 10:44:36,Test_category4
supplier3,195993,department2,4,CC8,P9,EMP9,REF6,10,Lulea,2016/02/20 15:44:41,Test_category3
supplier8,946799,department4,5,CC7,P10,EMP3,REF10,25,Skovde,2018/11/16 10:46:43,Test_category7
supplier9,826601,department3,8,CC5,P10,EMP4,REF0,10,Sundsvall,2017/04/07 11:47:50,Test_category5
supplier5,813720,department0,10,CC4,P0,EMP0,REF5,10,Lulea,2022/11/29 10:54:02,Test_category8
supplier10,63350,department6,3,CC9,P7,EMP0,REF8,10,Norrkoping,2021/03/15 17:30:00,Test_category7
supplier0,824717,department1,10,CC5,P4,EMP7,REF2,10,Skovde,2017/07/29 10:07:18,Test_category0
supplier6,931446,department7,7,CC7,P0,EMP6,REF7,20,Uppsala,2016/03/17 16:35:43,Test_category9
supplier0,362533,department2,10,CC10,P3,EMP2,REF3,10,Vaxjo,2024/08/05 15:00:34,Test_category4
supplier5,875728,department1,4,CC4,P3,EMP0,REF10,20,Vaxjo,2020/08/20 09:23:02,Test_category4
supplier4,637794,department7,3,CC3,P0,EMP7,REF6,10,Gothenburg,2022/02/08 17:58:23,Test_category9
supplier2,788402,department2,8,CC3,P9,EMP0,REF6,20,Uppsala,2018/06/14 16:12:24,Test_category9
supplier8,722750,department4,4,CC3,P4,EMP2,REF2,20,Uppsala,2019/11/30 09:08:07,Test_category3
supplier10,645603,department5,9,CC3,P2,EMP9,REF5,0,Lulea,2024/10/16 13:46:56,Test_category10
supplier4,208448,department5,1,CC5,P10,EMP7,REF2,10,Gothenburg,2017/11/29 17:33:30,Test_category6
supplier1,529164,department3,4,CC2,P8,EMP3,REF10,20,Lulea,2015/10/03 12:30:07,Test_category7
supplier9,225870,department9,7,CC8,P4,EMP7,REF2,0,Sundsvall,2018/11/26 17:12:11,Test_category3
supplier4,173466,department2,4,CC9,P3,EMP10,REF6,10,Gothenburg,2019/09/22 16:34:01,Test_category4
supplier8,420936,department4,5,CC3,P8,EMP8,REF5,20,Norrkoping,2024/11/18 12:31:19,Test_category9
supplier10,305713,department3,7,CC2,P3,EMP2,REF9,25,Norrkoping,2023/02/14 16:05:30,Test_category2
supplier9,829160,department6,2,CC7,P5,EMP6,REF4,10,Lindkoping,2017/07/19 13:11:17,Test_category2
supplier3,268328,department6,2,CC10,P9,EMP6,REF1,0,Lulea,2020/03/18 12:21:54,Test_category9
supplier4,623992,department2,9,CC4,P4,EMP7,REF6,10,Gothenburg,2020/08/07 08:05:38,Test_category2
supplier6,642896,department10,9,CC7,P2,EMP2,REF3,0,Lindkoping,2021/03/11 15:25:19,Test_category6
supplier8,27241,department9,1,CC10,P7,EMP7,REF2,10,Stockholm,2022/08/23 10:13:57,Test_category5
supplier9,868287,department9,5,CC2,P0,EMP0,REF7,25,Sundsvall,2022/08/20 15:44:24,Test_category0
supplier5,825281,department9,6,CC5,P1,EMP3,REF0,20,Stockholm,2020/07/18 16:46:14,Test_category1
supplier6,108407,department1,9,CC2,P0,EMP7,REF1,20,Skovde,2020/04/13 14:42:23,Test_category6
supplier1,606943,department5,1,CC8,P3,EMP6,REF10,0,Lindkoping,2016/06/22 10:51:14,Test_category8
supplier2,309215,department0,2,CC8,P10,EMP5,REF6,25,Skovde,2018/04/23 11:45:57,Test_category5
supplier7,963811,department4,8,CC2,P10,EMP8,REF0,0,Norrkoping,2016/09/26 15:12:49,Test_category1
supplier6,425624,department6,1,CC9,P1,EMP2,REF9,25,Norrkoping,2019/10/11 08:34:48,Test_category9
supplier6,804578,department7,7,CC0,P7,EMP2,REF1,0,Malmo,2018/09/30 12:15:26,Test_category0
supplier8,276806,department9,0,CC0,P3,EMP2,REF9,0,Uppsala,2016/01/14 12:26:39,Test_category10
supplier10,709757,department0,5,CC8,P10,EMP6,REF0,25,Lindkoping,2022/09/03 14:14:08,Test_category1
supplier1,182224,department3,3,CC10,P9,EMP0,REF10,25,Vaxjo,2024/04/09 10:23:38,Test_category5
supplier9,188342,department2,5,CC7,P5,EMP7,REF10,10,Uppsala,2016/06/30 15:49:19,Test_category9
supplier10,686310,department8,1,CC5,P9,EMP5,REF4,20,Stockholm,2021/03/02 08:38:37,Test_category2
supplier0,303660,department9,8,CC8,P8,EMP10,REF4,20,Norrkoping,2018/08/16 11:48:22,Test_category8
supplier9,955269,department3,6,CC2,P5,EMP4,REF6,0,Stockholm,2023/10/06 13:29:11,Test_category9
supplier4,247143,department7,5,CC10,P3,EMP6,REF7,25,Lindkoping,2023/09/02 14:07:20,Test_category3
supplier8,50164,department3,2,CC4,P7,EMP7,REF9,0,Stockholm,2017/01/05 16:51:49,Test_category0
supplier9,973996,department8,1,CC6,P1,EMP10,REF8,25,Malmo,2021/06/17 10:43:25,Test_category0
supplier5,68636,department1,3,CC9,P0,EMP0,REF8,25,Skovde,2024/11/11 10:03:27,Test_category10
supplier2,9151,department8,5,CC9,P2,EMP8,REF0,20,Lindkoping,2023/11/16 15:31:06,Test_category0
supplier2,450246,department9,3,CC3,P7,EMP6,REF5,10,Lulea,2017/08/21 16:53:28,Test_category8
supplier8,35454,department9,5,CC5,P7,EMP7,REF2,25,Norrkoping,2023/02/01 09:14:42,Test_category0
supplier5,472570,department3,0,CC0,P2,EMP0,REF7,0,Malmo,2023/06/02 08:12:21,Test_category6
supplier4,645631,department7,9,CC7,P3,EMP7,REF2,10,Norrkoping,2016/10/15 10:05:41,Test_category6
supplier3,546577,department9,10,CC1,P7,EMP6,REF4,10,Stockholm,2017/08/14 09:00:53,Test_category4
supplier6,383325,department6,10,CC6,P2,EMP8,REF10,0,Gothenburg,2016/01/24 10:24:32,Test_category10
supplier9,726698,department0,4,CC2,P3,EMP2,REF0,20,Lulea,2019/02/03 12:02:59,Test_category0
supplier6,660771,department2,1,CC2,P9,EMP1,REF8,10,Sundsvall,2018/12/03 09:09:38,Test_category5
supplier4,498540,department2,1,CC7,P3,EMP2,REF0,25,Lindkoping,2019/09/25 17:54:00,Test_category8
supplier0,429019,department6,7,CC7,P3,EMP3,REF5,0,Sundsvall,2024/04/18 12:52:16,Test_category8
supplier5,558457,department2,8,CC2,P9,EMP10,REF8,0,Uppsala,2017/12/26 14:38:16,Test_category0
supplier8,688197,department10,3,CC2,P10,EMP9,REF0,25,Sundsvall,2024/12/24 10:24:25,Test_category3
supplier3,99137,department3,9,CC7,P0,EMP9,REF6,10,Lulea,2015/06/09 10:30:48,Test_category7
supplier0,365043,department3,3,CC1,P3,EMP6,REF8,10,Sundsvall,2018/06/18 08:52:14,Test_category1
supplier0,679494,department8,3,CC6,P1,EMP9,REF8,25,Skovde,2021/09/16 11:54:56,Test_category7
supplier9,574015,department3,4,CC10,P6,EMP1,REF6,25,Norrkoping,2018/09/20 09:18:20,Test_category9
supplier3,543626,department10,7,CC4,P5,EMP10,REF2,0,Vaxjo,2015/09/10 08:05:43,Test_category2
supplier2,803269,department2,3,CC9,P6,EMP2,REF3,20,Skovde,2021/11/12 12:38:42,Test_category9
supplier7,335177,department3,9,CC1,P8,EMP2,REF0,25,Uppsala,2017/07/28 15:09:32,Test_category10
supplier4,756638,department2,9,CC10,P9,EMP6,REF1,25,Uppsala,2024/12/22 09:34:21,Test_category1
supplier1,177003,department4,4,CC5,P1,EMP5,REF10,10,Gothenburg,2022/04/21 16:08:01,Test_category10
supplier9,208055,department8,10,CC1,P3,EMP9,REF5,10,Norrkoping,2018/10/07 15:34:22,Test_category4
supplier7,780981,department5,5,CC6,P2,EMP9,REF1,20,Malmo,2015/10/31 08:26:12,Test_category10
supplier10,883228,department10,7,CC9,P2,EMP7,REF10,25,Vaxjo,2021/03/20 08:45:00,Test_category2
supplier2,679843,department9,10,CC3,P3,EMP9,REF5,0,Lindkoping,2024/11/17 15:23:00,Test_category4
supplier1,593738,department1,4,CC10,P5,EMP2,REF2,0,Lindkoping,2016/04/02 16:55:34,Test_category1
supplier6,497397,department4,7,CC9,P0,EMP1,REF2,0,Skovde,2017/06/23 12:19:00,Test_category7
supplier7,993819,department9,4,CC0,P2,EMP4,REF9,25,Skovde,2017/07/24 08:18:11,Test_category10
supplier1,326955,department5,0,CC2,P7,EMP2,REF4,20,Skovde,2021/03/15 15:42:17,Test_category10
supplier6,998370,department3,0,CC3,P8,EMP4,REF9,0,Uppsala,2019/09/14 11:19:28,Test_category3
supplier9,217706,department7,9,CC4,P1,EMP3,REF3,20,Norrkoping,2024/08/11 13:16:26,Test_category7
supplier1,533141,department7,7,CC3,P8,EMP6,REF0,10,Vaxjo,2020/02/05 16:28:24,Test_category3
supplier6,415202,department7,5,CC4,P6,EMP6,REF10,25,Uppsala,2020/07/29 12:19:30,Test_category2
supplier2,608143,department9,6,CC10,P6,EMP9,REF3,20,Lindkoping,2018/11/05 16:50:05,Test_category4
supplier8,195276,department4,4,CC8,P1,EMP4,REF4,0,Lulea,2020/09/01 11:43:57,Test_category3
supplier1,638679,department10,5,CC1,P6,EMP1,REF10,10,Uppsala,2015/07/30 16:23:42,Test_category5
supplier1,907164,department6,1,CC3,P2,EMP2,REF1,25,Norrkoping,2024/04/28 12:31:53,Test_category3
supplier9,215632,department0,6,CC10,P1,EMP2,REF8,0,Gothenburg,2016/05/23 08:13:50,Test_category8
supplier8,395196,department6,10,CC4,P4,EMP4,REF0,20,Sundsvall,2017/01/29 09:25:23,Test_category3
supplier9,237236,department10,10,CC6,P9,EMP9,REF5,25,Norrkoping,2017/06/07 14:07:37,Test_category3
supplier4,220772,department7,2,CC8,P5,EMP10,REF6,10,Skovde,2020/10/17 08:38:48,Test_category9
supplier9,858707,department6,5,CC1,P10,EMP6,REF0,20,Gothenburg,2016/11/18 09:37:46,Test_category6
supplier1,136840,department0,1,CC6,P10,EMP6,REF8,10,Norrkoping,2022/04/10 16:24:21,Test_category10
supplier3,179045,department0,4,CC6,P9,EMP10,REF5,25,Lindkoping,2022/02/24 12:49:17,Test_category6
supplier7,664440,department8,3,CC7,P2,EMP3,REF1,25,Stockholm,2023/12/29 17:02:27,Test_category6
supplier0,478363,department0,9,CC5,P0,EMP9,REF0,25,Stockholm,2019/02/14 11:35:42,Test_category7
supplier5,233415,department10,9,CC7,P4,EMP5,REF0,20,Norrkoping,2019/10/25 08:30:20,Test_category9
supplier1,524382,department9,3,CC5,P2,EMP6,REF2,10,Malmo,2018/10/30 09:50:15,Test_category6
supplier0,5684,department7,8,CC7,P6,EMP2,REF4,25,Lindkoping,2018/11/17 15:35:32,Test_category6
supplier7,127196,department4,0,CC5,P5,EMP3,REF10,25,Malmo,2023/01/21 12:03:24,Test_category5
supplier7,518414,department2,4,CC3,P10,EMP0,REF9,0,Uppsala,2018/11/20 13:33:41,Test_category0
supplier4,127964,department4,5,CC2,P3,EMP4,REF9,10,Norrkoping,2024/10/28 10:41:51,Test_category5
supplier7,251031,department9,1,CC10,P10,EMP9,REF10,10,Vaxjo,2017/05/17 17:45:29,Test_category2
supplier2,288407,department9,1,CC3,P2,EMP4,REF4,0,Lulea,2020/03/05 11:34:11,Test_category7
supplier4,131488,department3,8,CC1,P7,EMP8,REF7,0,Vaxjo,2020/02/18 13:38:08,Test_category6
supplier7,458844,department2,9,CC10,P3,EMP7,REF10,0,Malmo,2015/06/18 08:42:01,Test_category4
supplier4,185885,department4,1,CC4,P2,EMP6,REF4,0,Malmo,2019/09/26 10:11:56,Test_category9
supplier1,406693,department2,0,CC1,P2,EMP7,REF1,25,Vaxjo,2019/05/20 09:36:30,Test_category6
supplier0,792953,department5,3,CC1,P5,EMP8,REF9,20,Norrkoping,2017/04/04 14:14:46,Test_category1
supplier3,993599,department2,5,CC3,P7,EMP10,REF3,20,Lindkoping,2024/08/23 17:34:25,Test_category4
supplier5,584309,department6,7,CC5,P8,EMP9,REF0,0,Gothenburg,2022/03/02 17:25:23,Test_category10
supplier0,616420,department9,5,CC5,P0,EMP5,REF8,0,Norrkoping,2022/11/06 11:59:33,Test_category1
supplier5,173959,department6,3,CC3,P9,EMP6,REF3,0,Gothenburg,2019/11/17 16:29:53,Test_category5
supplier2,541431,department1,4,CC6,P1,EMP7,REF4,20,Skovde,2021/03/21 11:06:24,Test_category8
supplier10,555628,department10,7,CC6,P9,EMP5,REF4,25,Norrkoping,2025/01/29 15:17:29,Test_category3
supplier1,746245,department7,7,CC9,P4,EMP3,REF10,20,Norrkoping,2023/11/19 11:56:01,Test_category1
supplier5,792229,department4,6,CC6,P4,EMP10,REF5,25,Stockholm,2019/08/16 09:06:18,Test_category9
supplier0,341082,department10,2,CC1,P6,EMP6,REF0,25,Lindkoping,2017/02/05 13:17:44,Test_category4
supplier10,853602,department5,7,CC1,P10,EMP8,REF8,25,Sundsvall,2021/04/29 10:57:22,Test_category4
supplier6,653427,department0,4,CC8,P6,EMP0,REF3,20,Norrkoping,2015/11/12 11:07:40,Test_category4
supplier7,973329,department6,7,CC0,P2,EMP10,REF8,25,Lulea,2018/10/08 14:39:05,Test_category3
supplier10,825573,department2,1,CC3,P6,EMP9,REF5,20,Lulea,2024/09/03 10:22:21,Test_category0
supplier1,32399,department4,10,CC4,P9,EMP3,REF3,20,Lulea,2018/02/22 13:37:54,Test_category7
supplier8,356340,department5,0,CC0,P0,EMP8,REF4,10,Lulea,2018/10/01 16:39:40,Test_category6
supplier5,736832,department4,4,CC3,P5,EMP1,REF0,20,Vaxjo,2022/07/12 10:39:47,Test_category7
supplier2,205902,department10,2,CC7,P4,EMP4,REF4,25,Skovde,2021/02/07 09:32:46,Test_category7
supplier8,36516,department0,9,CC5,P10,EMP2,REF6,20,Malmo,2021/06/28 14:48:41,Test_category7
supplier3,678894,department3,0,CC5,P9,EMP8,REF5,20,Norrkoping,2023/03/06 08:58:25,Test_category4
supplier9,876329,department6,10,CC4,P2,EMP5,REF7,20,Malmo,2020/01/08 08:12:03,Test_category1
supplier9,283528,department8,10,CC8,P0,EMP1,REF4,0,Stockholm,2023/02/09 10:51:30,Test_category10
supplier9,678734,department9,5,CC4,P1,EMP7,REF9,10,Uppsala,2024/05/29 09:41:32,Test_category7
supplier9,950901,department6,10,CC2,P4,EMP8,REF3,10,Gothenburg,2022/03/04 13:55:58,Test_category10
supplier5,177476,department9,5,CC3,P7,EMP5,REF3,10,Stockholm,2021/12/10 09:41:35,Test_category8
supplier2,894089,department10,8,CC5,P1,EMP7,REF9,25,Lulea,2016/02/20 16:47:41,Test_category7
supplier3,498296,department2,0,CC2,P1,EMP8,REF8,25,Lulea,2022/06/09 15:11:32,Test_category1
supplier7,377320,department0,8,CC1,P6,EMP7,REF6,0,Skovde,2020/03/24 14:26:17,Test_category0
supplier4,643057,department8,9,CC7,P10,EMP0,REF3,25,Skovde,2023/12/14 15:51:53,Test_category9
supplier4,351604,department7,0,CC3,P10,EMP6,REF6,0,Uppsala,2018/04/20 13:15:30,Test_category5
supplier6,181788,department6,7,CC6,P4,EMP2,REF8,25,Skovde,2016/07/06 17:17:50,Test_category2
supplier5,276123,department6,10,CC10,P5,EMP2,REF2,10,Vaxjo,2021/07/22 09:01:29,Test_category5
supplier10,64125,department7,7,CC2,P7,EMP10,REF7,20,Lulea,2024/12/02 16:50:58,Test_category8
supplier2,804848,department0,10,CC9,P9,EMP4,REF3,25,Sundsvall,2015/08/06 13:41:26,Test_category0
supplier1,661786,department8,0,CC4,P1,EMP0,REF2,25,Vaxjo,2015/04/16 14:16:19,Test_category6
supplier10,854634,department7,2,CC4,P1,EMP1,REF5,25,Lindkoping,2022/02/18 13:22:35,Test_category1
supplier5,694726,department8,9,CC2,P4,EMP9,REF8,20,Lindkoping,2022/03/07 12:14:56,Test_category0
supplier6,523092,department5,6,CC2,P7,EMP8,REF5,0,Vaxjo,2024/11/24 13:56:17,Test_category5
supplier8,989808,department9,6,CC4,P1,EMP2,REF1,25,Malmo,2021/06/01 16:51:56,Test_category6
supplier7,402104,department9,1,CC0,P9,EMP2,REF9,0,Vaxjo,2022/12/04 13:36:32,Test_category1
supplier2,862963,department8,8,CC0,P7,EMP0,REF9,25,Lulea,2019/01/07 17:22:52,Test_category5
supplier1,631422,department1,3,CC8,P3,EMP8,REF0,10,Gothenburg,2017/08/28 17:36:42,Test_category6
supplier5,285142,department9,6,CC1,P4,EMP5,REF7,25,Uppsala,2017/11/21 09:49:20,Test_category1
supplier0,371073,department0,3,CC8,P2,EMP5,REF0,0,Uppsala,2023/11/06 15:30:34,Test_category2
supplier6,48129,department6,9,CC8,P7,EMP8,REF9,20,Skovde,2024/11/25 16:28:10,Test_category0
supplier6,125517,department5,7,CC3,P4,EMP4,REF0,25,Vaxjo,2024/04/04 10:26:24,Test_category4
supplier0,918850,department4,3,CC4,P10,EMP1,REF1,10,Malmo,2023/05/22 17:57:43,Test_category2
supplier4,688489,department0,6,CC9,P9,EMP5,REF0,20,Norrkoping,2019/01/14 10:06:38,Test_category8
supplier3,729557,department2,5,CC6,P10,EMP8,REF5,20,Stockholm,2018/12/14 16:23:24,Test_category5
supplier8,761023,department0,6,CC10,P6,EMP3,REF9,20,Norrkoping,2015/08/17 08:38:19,Test_category3
supplier9,397983,department5,9,CC9,P2,EMP3,REF4,0,Skovde,2015/06/08 15:47:15,Test_category8
supplier10,686640,department5,1,CC6,P0,EMP8,REF2,20,Stockholm,2018/11/01 15:34:58,Test_category10
supplier10,204003,department5,1,CC2,P5,EMP3,REF6,0,Lindkoping,2017/02/22 17:34:42,Test_category4
supplier3,658332,department9,5,CC8,P0,EMP1,REF2,0,Skovde,2019/03/19 15:48:19,Test_category1
supplier2,957801,department4,4,CC6,P8,EMP1,REF2,0,Vaxjo,2022/12/02 14:26:11,Test_category5
supplier8,701611,department7,7,CC4,P2,EMP8,REF2,0,Stockholm,2019/11/10 11:12:45,Test_category5
supplier8,453214,department8,7,CC3,P2,EMP2,REF10,20,Gothenburg,2024/02/20 15:10:32,Test_category0
supplier5,557579,department9,8,CC1,P0,EMP7,REF1,25,Sundsvall,2024/12/19 13:22:47,Test_category2
supplier10,581936,department4,6,CC6,P6,EMP5,REF0,10,Vaxjo,2016/08/09 17:15:00,Test_category9
supplier3,881498,department6,7,CC6,P10,EMP5,REF0,10,Uppsala,2023/08/15 16:41:15,Test_category7
supplier5,731313,department1,7,CC10,P4,EMP0,REF6,20,Malmo,2015/01/23 12:42:58,Test_category9
supplier7,648816,department10,9,CC9,P3,EMP0,REF8,25,Uppsala,2017/11/01 15:50:00,Test_category10
supplier8,505897,department5,0,CC6,P10,EMP6,REF1,25,Uppsala,2017/11/02 16:29:38,Test_category8
supplier9,899906,department2,7,CC8,P5,EMP9,REF5,25,Lindkoping,2022/04/03 15:48:22,Test_category7
supplier8,153639,department4,2,CC1,P3,EMP3,REF7,0,Skovde,2015/08/12 09:16:19,Test_category0
supplier10,912739,department5,5,CC9,P9,EMP10,REF5,10,Lindkoping,2023/10/05 08:41:27,Test_category8
supplier1,655618,department2,4,CC9,P2,EMP6,REF0,25,Skovde,2022/11/06 16:42:32,Test_category9
supplier7,369209,department10,0,CC0,P3,EMP10,REF5,10,Norrkoping,2016/05/08 17:58:52,Test_category10
supplier2,898584,department1,4,CC4,P8,EMP2,REF7,25,Lindkoping,2018/05/14 13:01:06,Test_category9
supplier7,334786,department10,9,CC8,P4,EMP6,REF4,0,Lulea,2015/02/10 12:09:12,Test_category3
supplier8,246054,department3,0,CC2,P6,EMP10,REF3,25,Vaxjo,2015/08/12 11:05:35,Test_category3
supplier9,273579,department8,6,CC0,P5,EMP9,REF7,10,Lulea,2021/05/26 10:38:37,Test_category10
supplier3,873542,department9,7,CC2,P8,EMP9,REF7,20,Sundsvall,2022/09/19 10:49:32,Test_category4
supplier1,159571,department6,0,CC4,P3,EMP1,REF5,10,Gothenburg,2023/06/17 10:09:49,Test_category2
supplier4,967740,department4,10,CC10,P9,EMP4,REF4,0,Norrkoping,2016/10/28 13:18:00,Test_category8
supplier9,482792,department1,5,CC9,P8,EMP6,REF0,10,Sundsvall,2024/04/05 17:30:29,Test_category10
